id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,height_mm,length_mm,width_mm,weight_g,storage_connection_type,memory_type,color,form_factor
products_3_10627843,,Memoria Usb Flash Drives Factory Wholesale Price Pen Drive 8GB 16GB 32GB Usb Stick Key 64GB 128GB Pendrive 1TB 2TB Pass H2testw,Buy Wooden USB 3.0 Flash Drive with Box at 24x7deal.com! Free shipping to 185 countries. 45 days money back guarantee.,9.0,USD,26684427.0,https://24x7deal.com/wooden-usb-3-0-flash-drive-with-box,Wooden USB 3.0 Flash Drive with Box. Description: Buy USB Wooden 3.0 Flash Drive with Box at 24x7deal.com! Free shipping to 185 countries. 45 days money back guarantee.,Wooden USB 3.0 Flash Drive with Box,,USB_STICK,,,,,,USB 3.0,,,,,,,,,
products_3_62015262,,Hewlett Packard Enterprise 665750-001 HDD 300GB SFF 15KRPM,"Specifications: Brand- HP HP Option Part Number(s)- QR477A HP Part Number(s)- 665750-001 HP Assembly Number(s)- 627114-002 Capacity- 300GB Form Factor- 2.5\"" SFF Interface Type- SAS Data Transfer Rate- 6 Gbps Spindle Speed- 15,000 RPM Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here.Compatibility: Give us a call to find out more about compatiblity for this item!",230.0,EUR,26785092.0,https://www.agpfrance.fr/2732-hewlett-packard-enterprise-665750-001-hdd-300gb-sff-15krpm.html,Hewlett Packard Enterprise HDD 300GB SFF 15KRPM. Description: Hewlett Packard Enterprise 665750-001 HDD 300GB SFF 15KRPM,,M6625,HDD,,,"300,000 MB",,,,,,,,,ZVD,,,
products_3_13012302,Seagate,"Seagate Nytro 1551 480GB 2.5\"" SATA III SSD","(Solid, 1551, 2.5\"", 480GB, Drive), III, Nytro, SATA, SSD, Seagate, State",200.14,DJ5,267891.0,https://www.megekko.nl/product/2018/245814/SSD-2-5-SATA/Seagate-Nytro-1551-480GB-2-5-SATA-III-SSD,"2.5\"" Nytro 1551 480GB Seagate SATA III SSD. Description: (Solid, 1551, 2.5\"", 480GB, Drive), III, Nytro, SATA, SSD, Seagate, State",,,,,,447.03 GiB,,,,SATA III,,,,,2.5-inch SATA,,,2.5-inch
products_3_50044587,Samsung,"Samsung 860 EVO MZ-76E1T0B/AM 1 TB Solid State Drive - 2.5\"" Internal - SATA (SATA/600) **",550 MB/s Maximum Read Transfer Rate - 256-bit Encryption Standard - 5 Year Warranty,319.94,CAD,2681318.0,https://www.frontierpc.com/storage/hard-drives/solid-state-drive/samsung/860-evo/ssd-2.5-sata-iii-1tb-mz-76e1t0b-am-1045714267.html,"Samsung 860 EVO MZ-76E1T0B/AM 1 TB Solid State Drive - 2.5\"" Internal - SATA (SATA/600) **. Description: 550 MB/s Maximum Read Transfer Rate - 256-bit Encryption Standard - 5 Year Warranty",860 EVO,,SSD,,,1000.0,550.0 MB/s,,SATA,,,,,,"2.5"" Internal",,,
products_3_60655529,Kingston,Kingston DataTraveler 100 G3 64GB,"With Kingston's DataTraveler 100 G3 storing and transferring of documents, presentations, music, video, and more is quicker and easier than ever. DT100G3 features a sleek, cost-effective design to make the transition to a satisfying USB 3.0 experience a minimal investment. Future-proof your portable storage now!Compliant - with USB 3.0 specificationsDual Compatibility - USB 3.0 connectivity; backward compatible to USB 2.0",7.0,EUR,2691660.0,https://www.computeruniverse.net/en/kingston-datatraveler-100-g3-64gb,"Kingston DataTraveler 100 G3 64GB. Description: With Kingston's DataTraveler 100 G3 storing and transferring of documents, presentations, music, video, and more is quicker and easier tban ever. DT100G3 features a sleek, cost-effective design to make the transition to a satisfying USB 3.0 experience a minimal invcstment. Future-proof your portable storage now!Compliant - with USB 3.0 specificationsDual Compatibility - USB 3.0 connectivity; backward compatible to USB 2.0",DataTraveler 106,DT100G3,USB_STICK,,,64.0,,,,,,,,,,,,
products_3_18274276,Asus,"Asus Tuf Gtx 1650S - 4GB, 2Xfans, 1Xhdmi, 1Xdp","Asus Tuf Gtx 1650S - 4GB, 2Xfans, 1Xhdmi, 1Xdp",5299.98,ZAR,26956.0,https://sbsdomain.com/asus-tuf-gtx-1650s-4gb-2xfans-1xhdmi-1xdp,"Asus Tuf Gtx 1650S - 4GB, 2Xfans, 1Xhdmi, 1Xdp. Description: Asus Tuf Gtx 1650S - 4GB, 2Xfans, 1Xhdmi, 1Xdp",Tuf Gtx 16,,GPU,,,,,,,,,,,,,,,
products_3_40192165,Samsung,Samsung T7 Portable SSD [1TB] (Indigo Blue),"External storage, evolvedWhether you're carrying games, movies, or sensitive work files, the T7 Portable SSD gives you speed and security in a palm-sized package. Experience the next level of external storage.The new norm in external storageLightweight and pocket-sized, the Portable SSD T7 delivers fast speeds and is designed to safeguard data for an easy way to store and transfer large files. Experience everyday high performance in your work and play with the T7.Sleek and compact stylePocket-sized and slim, the lightweight body comes standard on the T7. Roughly the size of a credit card and weighing in at 58 grams, the solid aluminium unibody construction fits comfortably in the palm of your hand.Key FeaturesUp to 1,050 MB/s Transfer SpeedType C-C and Type C to A cables includedMulti-Device compatibilityPassword protection (optional)3 Years Warranty",551.73,лв.,2739564.0,https://www.comsystems.bg/samsung-portable-ssd-t7-1tb-46595.html,"Samsung T7 Portable SSD [1TB] (Indigo Blue). Description: External storage, evolvedWhether you're carrying games, movies, or sensitive work files, the T7 Portable SSD gives you speed and security in a palm-sized package. Experience the next level of external storage.The new norm in external storageLightweight and pocket-sized, the Portable SSD T7 delivers fast speeds and is designed to safeguard data for an easy way to store and transfer large files. Experience everyday high performance in your work and play with the T7.Sleek and compact stylePocket-sized and slim, the lightweight body comes standard on the T7. Roughly the size of a credit card and weighing in at 58 grams, the solid aluminium unibody construction fits comfortably in the palm of your hand.Key FeaturesUp to 1,050 MB/s Transfer SpeedType C-C and Type C to A cables includedMulti-Device compatibilityPassword protection (optional)3 Years Warranty",T7 Portable SSD,,SSD,,,1000.0 GB,,,,,,,,,,,,
products_3_60257394,Corsair,Corsair Force MP600 NVMe Gen4 M.2 - 2TB,"SSD (Solid state drive), 2 TB, intern, Datahastighed: 4950 MBps (læs) / 4250 MBps (skriv), IOPS: 680000 (læs) / 600000 (skriv), M.2 2280 (80mm), PCI-Express 4.0 x4 NVMe 1.3 (Non-Volatile Memory Express) - Phison PS5016-E16 Controller","2,837.0",DKK,274622.0,https://www.happii.dk/SSD/Corsair-Force-MP600-NVMe-Gen4-M2-2TB/2779162,"Corsair Force MP600 NVMe Gen4 M.2 - 2TB. Description: SSD (Solid state drive), 2 TB, intern, Datahastighed: 4950 MBps (læs) / 4250 MBps (skriv), IOPS: 680000 (læs) / 600000 (skriv), M.2 2280 (80mm), PCI-Express 4.0 x4 NVMe 1.3 (Non-Volatile Memory Express) - Phison PS5016-E16 Controller",Force MP600,,SSD,,,"2,000,000 MB",4950.0,,PCI Edoress xr,NVMe,,,,,,,,
products_3_28482508,Asu,ASUS Radeon RX 5700 XT ROG Strix OC 8GB GDDR6,"1440p is the new sweet spot for mainstream gaming, and the ROG Strix Radeon RX 5700 XT is armed to dominate the category. Components on the surface of the PCB are precisely soldered with Auto-Extreme Technology and the GPU chip is cooled using MaxContact and a beefy heatsink. On top, fans leverage the Axial-tech design. In-between those layers are a myriad of additional features like 0dB mode, IP5X dust resistance, a reinforced frame, and more.",799.0,AUD,277135.0,https://www.ple.com.au/Products/637419/ASUS-Radeon-RX-5700-XT-ROG-Strix-OC-8GB-GDDR6,"ASUS Radeon RX 5700 XT ROG Strix OC 8GB GDDR6. Description: 1440p is the new sweet spot for mainstream gaming, and the ROG Strix Radeon RX 5700 XT is armed to dominate the category. Components on the surface of the PCB are precisely soldered with Auto-Extreme Technology and the GPU chip is cooled using MaxContact and a beefy heatsink. On top, three fans leverage the Axial-tech design. In-between those layers are a myriad of additional features like 0dB mode, IP5X dust resistance, a reinforced frame, and more.",Radeon RX 5700 XT ROG Strix OC,,GPU,Radeon RX 5700,8000 MB,,,,,,,,,,,,,
products_3_30923260,Hewlett Packard,"HP 146GB 6G 10K 2.5\"" SAS Dual Port Server Hard Disk","HP 146GB 6G 10K 2.5\"" SAS Dual Port Server Hard Disk HP 146GB 6G 10K 2.5\"" SAS Dual Port Server Hard Disk part number 507125-B21 is compatible with HP G5/G6/G7 Ser",22900.0,KES,279005.0,https://tetop.co.ke/product/hp-146gb-6g-10k-2-5-sas-dual-port-server-hard-disk,"HP 146GB 6G 10K 2.5\"" SAS Dual Port Server Hard Disk. Description: HP 146GB 6G 10K 2.5\"" SAS Dual Port Server Hard Disk HP 146GB 6G 10K 2.5\"" SAS Dual Port Server Hard Disk part number 507125-B21 is compatible with HP G5/G6/G7 Series",,,HDD,,,,,,SAS,,,,,,2.5-inch SAS,,,2.5-inch
products_3_36838708,Western Digital,Western Digital WD Blue SN550 NVMe M.2 500 GB PCI Express 3.0 3D NAND,WD Blue SN550 NVMe M.2 500GB PCI Express,75.95,EUR,2796436.0,https://www.noorderwind.computer/wd-blue-sn550-nvme-m2-500-gb-pci-express-30-3d-nan.html,Western Digital SSD WD Blue SN550 NVMe M.2 500GB PCI Express. Description: SSD WD Blue SN550 NVMe M.2 500GB PCI Express,QD Blie SN560,,SSD,,,250.0,,,PCIe,NVMe,,,,,,,,M.2 2280
products_3_4648146,Western Digital,"Western Digital My Passport 2000GB Zwart, Zilver - [WDBKVX0020PSL-WESN] externe SSD","(Solid, -, 2000GB, Digital, Drive), Externe, My, Passport, SSD, State, Western, Western Digital, Zilver, Zwart,, [WDBKVX0020PSL-WESN], externe",386.6,DHD,2802296.0,https://www.megekko.nl/product/2019/227070/Externe-SSD/Western-Digital-My-Passport-2000GB-Zwart-Zilver-WDBKVX0020PSL-WESN-externe-SSD,"Western Digital My Passport 2000GB Zwart, Zilver - [WDBKVX0020PSL-WESN] externe SSD. Description: (Solid, -, 2000GB, Digital, Drive), Externe, My, Passport, SSD, State, Western, Western Digital, Zilver, Zwart,, [WDBKVX0020PSL-WESN], externe",My Passport,WDBKVX0020PSL-WESN,SSD,,,,,,,,,,,,,,"Zwart, Zilver",
products_3_89550243,,A-DATA - 64GB USB Stick C008 Slider USB 2.0 white blue,A-DATA 64GB USB Stick C008 Slider USB 2.0 white blue (AC008-64G-RWE) - Minnesstorlek: 64GB - Typ: USB 2.0,223.75,AUD,2817006.0,https://www.westium.com/a-data-64gb-usb-stick-c008/cat-p/c0/p4569231,A-DATA - 64GB USB Stick C008 Slider USB 2.0 white blue. Description: A-DATA 64GB USB Stick C008 Slider USB 2.0 white blue (AC008-64G-RWE) - Minnesstorlek: 64GB - Typ: USB 2.0,U5B Stick C008 5lider,AC008-64G-RWE,USB_STICK,,,64.0,,,USB 2.0,,,,,,,,white blue,
products_3_40744627,Hewlett Packard,"HP G8 G9 900GB 12G 10K 2.5\"" SAS 785069-B21 785411-001 Hard Drive HPE","Specifications: Brand- HP HP Option Part Number(s)- 785069-B21 HP Part Number(s)- 785411-001 Capacity- 900GB Form Factor- 2.5\"" SFF Interface Type- SAS Data Transfer Rate- 12 Gbps Spindle Speed- 10,000 RPM Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here.Compatibility: Give us a call to find out more about compatiblity for this item!",699.0,USD,2832947.0,https://www.globalcomputersales.com/products/785069-b21,"HP G8 G9 900GB 12G 10K 2.5\"" SAS 785069-B21 785411-001 Hard Drive HPE. Description: Specifications: Brand- HP HP Option Part Number(s)- 785069-B21 HP Part Number(s)- 785411-001 Capacity- 900GB Form Factor- 2.5\"" SFF Interface Type- SAS Data Transfer Rate- 12 Gbps Spindle Speed- 10,000 RPM Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here.Compatibility: Give us a call to find out more about compatiblity for this item!",,785069-B21 785411-001,HDD,,,838.19 GiB,,,,SAS,,,,,2.5-inch SAS,,,2.5-inch
products_3_89757104,Western Digital,WD Black 1TB My Passport Portable USB3.0 HDD (WDBYVG0010BBK-WESN) (Warranty 3years with WD SG),: 3 Years with WD,89.0,SGD,283756.0,https://www.allstars.com.sg/wd-black-1tb-my-passport-portable-usb3-0-hdd-wdbyvg0010bbk-wesn-warranty-3years-with-wd-sg,WD Black 1TB My Passport Portable USB3.0 HDD (WDBYVG0010BBK-WESN) (Warranty 3years with WD SG). Description: Warranty : 3 Years with WD,Portable My Passport in black,WDBYVG0010BBK-WESN,HDD,,,1000.0,,,,,,,,,,,,
products_3_72591161,Palit,Palit GeForce GTX 1660 Ti STORMX 6GB DDR6 Graphics Card,"GTX 1660 Ti, 6GB GDDR6, VR Ready",249.99,,2838344.0,https://www.ebuyer.com/878218-palit-geforce-gtx-1660-ti-stormx-6gb-ddr6-graphics-card-ne6166t018j9-161f,"Palit GeForce GTX 1660 Ti STORMX 6GB DDR6 GraphicsCard. Description: GTX 1660 Ti, 6GB GDDR6, VR Ready",GeForce GTX 1660 Ti STORMX,,,GeForce GTX 1660 Ti,6.0,,,,,,,,,,,GDDR6,,
products_3_9322484,1ntcl,"Intel SSDSC2KB240G801 internal solid state drive 2.5\"" 240 GB Serial ATA III 3D2 TLC","240GB, 6.35 cm (2.5\"") , Serial ATA III, 3D2 TLC",206.1,,2847398.0,https://repairtech.ie/product/intel-ssdsc2kb240g801-internal-solid-state-drive-2-5-240-gb-serial-ata-iii-3d2-tlc,"Intel SSDSC2KB240G801 internal solid state drive 2.5\"" 240 GB Serial ATA III 3D2 TLC. Description: 240GB, 6.35 cm (2.5\"") , Serial ATA III, 3D2 TLC",,,SSD,,,240.0 GB,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-Inch
products_3_89460915,,VGAGT1030-2G-BRK GTX 1030 2GB GDDR5 Displ. HDMI,"NVIDIA GeForce GT 1030, GDDR5 2GB, 1920 x 1200, HDMI, DVI, HDCP, PCI Express 3.0",93.0,EUR,285492.0,https://www.laptoppoint.shop/asus-gt1030-2g-brk-gtx-1030-2gb-gddr5-displ-hdmi.html,"VGAGT1030-2G-BRK GTX 1030 2GB GDDR5 Displ. HDMI. Description: NVIDIA GeForce GT 1030, GDDR5 2GB, 1920 x 1200, HDMI, DVI, HDCP, PCI Express 3.0","GTX 1030 with 2GB GDDR5, DisplayPort and HDMI outputs",VGAGT1030-2G-BRK,,,,,,,PC1 Express xl6,,,,,,,GDDR5,,
products_3_60406114,Seagate,Seagate 12TB IronWolf Pro 7200RPM 256MB Cache 3.5-Inch NAS Hard Disk Drive ST12000NE0007,"12TB Storage Capacity3.5\"" Form FactorSATA III 6 Gb/s Interface256MB Cache7200 rpmUp to 250 MB/s Data Transfer Rate1.2 Million Hours MTBFWorkload Rate: 300TB per Year0.73% Annualized Failure Rate (AFR)Seagate Rescue Recovery",434.99,USD,2860605.0,https://www.dealsaday.com/seagate-12tb-ironwolf-pro-7200rpm-256mb-cache-3-5-inch-nas-hard-disk-drive-st12000ne0007.html,"Seagate 12TB IronWolf Pro 7200RPM 256MB Cache 3.5-Inch NAS Hard Disk Drive ST12000NE0007. Description: 12TB Storage Capacity3.5\"" Form FactorSATA III 6 Gb/s Interface256MB Cache7200 rpmUp to 250 MB/s Data Transfer Rate1.2 Million Hours MTBFWorkload Rate: 300TB per Year0.73% Annualized Failure Rate (AFR)Seagate Rescue Data Recovery",IronWolf Pro NAS Storage,,Storage,,,12000000 MB,,,,,,,,,3.5-inch SATA,,,
products_3_88489852,Gigabyte,Gigabyte Disco Solido Ssd 256gb M.2 2280 Pcie Nvme,"Disco Solido GB 256GB M.2 2280 Pcie NvmeSequential Read Speed : up to 1700 MB/sSequential Write speed : up to 1550 MB/sInterfacePCI-Express 3.0 x4, NVMe 1.3Form FactorM.2 2280Total Capacity256GBWarrantyLimited 5-year or 800TBWNANDNAND FlashExternal DDR CacheN/ASequential Read speedUp to 1700 MB/sSequential Write speedUp to 1550 MB/sRandom Read IOPSUp to 270KRandom Write IOPSUp to 340KDimension80 x 22 x 2.3 mmMean time between failure (MTBF)1.5M hoursPower Consumption (Active)Avg. read : 3.3W ; Write : 2.8WPower Consumption (Idle)1.8mw",61.98,U,286403.0,https://www.tranza.com/gigabyte-disco-solido-ssd-256gb-m2-2280-pcie-nvme-tranza,"Gigabyte Disco Solido Ssd 256gb M.2 2280 Pcie Nvme. Description: Disco Solido Gigabyte 256GB M.2 2280 Pcie NvmeSequential Read Speed : up to 1700 MB/sSequential Write speed : up to 1550 MB/sInterfacePCI-Express 3.0 x4, NVMe 1.3Form FactorM.2 2280Total Capacity256GBWarrantyLimited 5-year or 800TBWNANDNAND FlashExternal DDR CacheN/ASequential Read speedUp to 1700 MB/sSequential Write speedUp to 1550 MB/sRandom Read IOPSUp to 270KRandom Write IOPSUp to 340KDimension80 x 22 x 2.3 mmMean time between failure (MTBF)1.5M hoursPower (Active)Avg. read : 3.3W ; Write : 2.8WPower Consumption (Idle)1.8mw",,,SSD,,,"256,000 MB",1700.0,1550.0,PCI ExprEss x4,NVMe,,,,,M.2,,,
products_3_97997914,,Seagate Ironwolf 510 240GB NvME SSD,"Seagate Ironwolf 510 240GB NvME SSDTap into the power of SSD cache tiering and make 24×7 loading for multiple users a smooth, easy process.Easily tackle the high-endurance requirements of NAS with 1 DWPDOffering best-in-class performance, IronWolf 510 SSD ensures low lag and low down time in multi-user environments.Seagate has your back in almost every situation possible when it comes to a failed drive with a 2-year Rescue Data Recovery Services planEnjoy long-term reliability with 1.8M hours MTBF in a PCIe form factorIronWolf 510 SSDBuilt for NAS, Seagate® IronWolf® 510 delivers high-endurance performance and caching speeds of up to 3,150 MB/s — or 3 GB/s for NVMe-compatible systems. With capacities of up to 1.92 TB, it’s the go-to solution for creative pros and businesses needing 24×7 multi-user storage.BrandSeagateCapacity240GBForm FactorM.2",222.09,AUD,2865325.0,https://www.umart.com.au/Seagate-Ironwolf-510-240GB-NvME-SSD_55718G.html,"Seagate Ironwolf 510 240GB NvME SSD. Description: Seagate Ironwolf 510 240GB NvME SSDTap into the power of SSD cache tiering and make 24×7 loading for multiple users a smooth, easy process.Easily tackle the high-endurance requirements of NAS with 1 DWPDOffering best-in-class performance, IronWolf 510 SSD ensures low lag and low down time in multi-user environments.Seagate has your back in almost every situation possible when it comes to a failed drive with a 2-year Rescue Data Recovery Services planEnjoy long-term reliability with 1.8M hours MTBF in a PCIe form factorIronWolf 510 SSDBuilt for NAS, Seagate® IronWolf® 510 delivers high-endurance performance and caching speeds of up to 3,150 MB/s — or 3 GB/s for NVMe-compatible systems. With capacities of up to 1.92 TB, it’s the go-to solution for creative pros and businesses needing 24×7 multi-user storage.BrandSeagateCapacity240GBForm FactorM.2",510,,SSD,,,,3150.0,,PCIe,NvME,,,,,M.2,,,
